site	log2fold	pval	celline	gene	corr_sp	coaccess	qval
chr8_29314588_29320826_CA_0.5653	-0.232671967319961	3.71658361834177e-66	HCC1806	DUSP4	0.492342308557714	0.5653	2.40615179886314e-66
chr8_29555351_29563170_CA_0.5582	-0.24076455485824	3.34056904727649e-68	HCC1806	DUSP4	0.54361509037726	0.5582	2.31664635800043e-68
chr8_29542154_29542994_CA_0.5144	0.473891334432306	1.8750016692707e-22	HCC1806	DUSP4	-0.575774394359859	0.5144	3.26768908198208e-23
chr8_29286753_29296636_CA_0.5093	-0.342141668444848	7.00603699570836e-101	HCC1806	DUSP4	0.554893872346809	0.5093	1.20464858217614e-99
chr8_29262778_29263652_CA_0.3905	0.128943592595146	8.34821532466861e-10	HCC1806	DUSP4	-0.571665791644791	0.3905	1.00877577117046e-10
chr8_29623767_29642442_CA_0.3880	-1.31250532329833	1.8896318935118e-100	HCC1806	DUSP4	0.635940898522463	0.388	2.35042402180203e-99
chr8_29211472_29211972_CA_0.3653	-0.108153540610697	0.000919327151396328	HCC1806	DUSP4	0.902265056626416	0.3653	8.7283575969944e-05
chr8_29655008_29696233_CA_0.3579	-0.876370116830247	1.97081405140626e-98	HCC1806	DUSP4	0.554677866946674	0.3579	1.24557757820461e-97
chr8_29116631_29137654_CA_0.3334	0.0866839096679896	1.04256981466335e-22	HCC1806	DUSP4	-0.212610815270382	0.3334	1.83087298300252e-23
chr8_29275622_29276461_CA_0.2807	-0.472889528072949	1.38160810795129e-48	HCC1806	DUSP4	0.752090302257556	0.2807	4.99661662713287e-49
chr8_29085653_29086476_CA_0.2655	0.248463873227973	1.66607108698996e-66	HCC1806	DUSP4	-0.458273456836421	0.2655	1.09070909199907e-66
chr8_29370024_29374230_CA_0.1685	-1.09737423483108	1.10292521249556e-90	HCC1806	DUSP4	0.68168004200105	0.1685	2.48950593019594e-90
chr8_29459070_29460515_CA_0.1586	0.14600127138739	9.83375277869092e-09	HCC1806	DUSP4	-0.704245106127653	0.1586	1.14247187621202e-09
chr8_29225604_29231739_CA_0.1545	-0.91989900139725	1.27789861156107e-90	HCC1806	DUSP4	0.617170929273232	0.1545	2.86784407632476e-90
chr2_224038397-224039991_CA_1.0000	0.0378704771760109	0.143481347166909	HCC1806	SERPINE2	-0.109966249156229	1	0.0118100318225863
chr2_223933389_223945501_CA_0.3333	-0.397612262877982	1.11348030462014e-73	HCC1806	SERPINE2	0.614551863796595	0.3333	9.21376726402572e-74
chr2_224085204_224087145_CA_0.3007	0.0702744060431019	0.00165533111184828	HCC1806	SERPINE2	-0.882860571514288	0.3007	0.000154947484309729
chr2_223750929_223761426_CA_0.2345	-0.308398192538984	6.93457640262108e-92	HCC1806	SERPINE2	0.726441161029026	0.2345	1.75879763209687e-91
chr2_224142241_224163985_CA_0.2305	-1.0822188264051	6.63880780668639e-100	HCC1806	SERPINE2	0.573986349658742	0.2305	6.20979042304598e-99
chr2_224221402_224221959_CA_0.2235	-1.56841723835694	3.84694370170841e-89	HCC1806	SERPINE2	0.558093452336308	0.2235	7.67564843798451e-89
chr2_223895614_223896114_CA_0.1659	-1.18823417213377	2.00457421597274e-70	HCC1806	SERPINE2	0.603049576239406	0.1659	1.48529254503829e-70
chr2_224428733_224449965_CA_-0.1916	0.0956115550811164	7.38698696244197e-29	HCC1806	SERPINE2	-0.792445811145279	-0.1916	1.52570664539471e-29
chr2_223776829_223786769_CA_-0.1930	0.00535840314993705	0.707748276530292	HCC1806	SERPINE2	-0.0628965724143104	-0.193	0.054416691666205
chr2_224417210_224417710_CA_-0.2186	0.503488308719243	6.38677560948156e-43	HCC1806	SERPINE2	-0.658777469436736	-0.2186	1.95281289731346e-43
chr12_76011794-76037550_CA_1.0000	0.285412576531411	3.17504147019387e-95	HCC1806	PHLDA1	-0.63769594239856	1	1.27571385825764e-94
chr12_75862669_75863885_CA_0.5909	-0.520422254339947	3.09927119859472e-80	HCC1806	PHLDA1	0.562406060151504	0.5909	3.51818940110774e-80
chr12_75781522_75790641_CA_0.5715	-0.216294060213153	1.33316712481823e-48	HCC1806	PHLDA1	0.629748743718593	0.5715	4.82292050676272e-49
chr12_75816841_75827309_CA_0.5343	-0.35403976542133	3.27061882362029e-80	HCC1806	PHLDA1	0.628923723093077	0.5343	3.70191523857107e-80
chr12_75933082_75994549_CA_0.4980	-0.171986718386875	1.06393867971952e-87	HCC1806	PHLDA1	0.536951923798095	0.498	1.88767856209708e-87
chr12_76083875_76092775_CA_0.4456	0.181057223643172	3.56854272501047e-28	HCC1806	PHLDA1	-0.61860796519913	0.4456	7.20500349934807e-29
chr12_76292278_76329631_CA_0.4418	-0.31666202374168	6.47463021500861e-79	HCC1806	PHLDA1	0.517607440186005	0.4418	6.67573018426272e-79
chr12_76183387_76183999_CA_0.2797	-0.802774018201675	1.58181806010808e-95	HCC1806	PHLDA1	0.581324533113328	0.2797	6.60534275901323e-95
chr12_76236551_76237638_CA_0.2775	-0.577261597195929	5.25079972448635e-74	HCC1806	PHLDA1	0.63844746118653	0.2775	4.40096694236623e-74
chr12_75850701_75852568_CA_0.2485	-0.280020924081311	2.01810297598536e-49	HCC1806	PHLDA1	0.664119102977575	0.2485	7.49558372174361e-50
chr12_76346974_76356569_CA_0.1583	-0.305417940998536	1.13047402459939e-80	HCC1806	PHLDA1	0.791208280207005	0.1583	1.32177474026082e-80
chr12_76105463_76108802_CA_-0.1530	-0.548104935540195	1.02379512730807e-39	HCC1806	PHLDA1	0.218564464111603	-0.153	2.84130894981836e-40
chr12_75889125_75893382_CA_-0.2056	0.353174379516576	1.10103222971848e-89	HCC1806	PHLDA1	-0.771082277056927	-0.2056	2.29884063452729e-89
chr12_75759858_75767204_CA_-0.2436	-0.505527522673434	5.24402533857447e-73	HCC1806	PHLDA1	0.404507612690317	-0.2436	4.252030600355e-73
chr12_75908990_75909490_CA_-0.4279	0.161122408619957	2.70448593497017e-09	HCC1806	PHLDA1	-0.571859296482412	-0.4279	3.2112761178637e-10
chr14_67385068-67396993_CA_1.0000	-0.666216455285621	1.04680926222372e-103	HCC1806	PLEK2	0.457917947948699	1	1.76388540361507e-101
chr14_67411758-67427524_CA_1.0000	-0.666216455285621	1.04680926222372e-103	HCC1806	PLEK2	0.457917947948699	1	1.76388540361507e-101
chr14_67599637_67600565_CA_0.2972	0.176869208094971	3.78427072082084e-35	HCC1806	PLEK2	-0.596563414085352	0.2972	9.21226603485911e-36
chr14_67186826_67188721_CA_0.2099	-0.0938746968575785	5.34637051120817e-18	HCC1806	PLEK2	0.183624090602265	0.2099	8.25008884859664e-19
chr14_67483266_67483766_CA_0.2049	-0.219327030731831	1.0073660286429e-20	HCC1806	PLEK2	0.906808670216756	0.2049	1.67734862174154e-21
chr14_67547168_67557557_CA_0.1546	0.104422478120209	2.13042352857347e-25	HCC1806	PLEK2	-0.905880147003675	0.1546	4.00665494772627e-26
chr14_67385068_67396993_CA_0.1515	-0.174490359820191	2.58157725679572e-40	HCC1806	PLEK2	0.253246831170779	0.1515	7.30502444786737e-41
chr14_67411758_67427524_CA_0.1515	-0.430923621238735	2.18895294620484e-99	HCC1806	PLEK2	0.68246456161404	0.1515	1.75299400350582e-98
chr2_70508847-70570568_CA_1.0000	0.19367831049342	7.37050546984391e-61	HCC1806	TGFA	-0.77174379359484	1	3.93684550072433e-61
chr2_70340988_70388666_CA_0.7729	-1.3479176087574	8.76952936777282e-101	HCC1806	TGFA	0.678597464936624	0.7729	1.33162647738765e-99
chr2_70328885_70330019_CA_0.6877	-0.297590209052157	4.62240924265977e-47	HCC1806	TGFA	0.875340883522088	0.6877	1.59522464835285e-47
chr2_70460343_70462392_CA_0.6215	-0.270231804701956	1.96916407735106e-21	HCC1806	TGFA	0.687563189079727	0.6215	3.3358292295549e-22
chr2_70935429_70948898_CA_0.6040	-0.398002664145201	7.58916864442852e-78	HCC1806	TGFA	0.652058801470037	0.604	7.50712396431361e-78
chr2_70482315_70498538_CA_0.5567	0.141016539508062	1.56517558901636e-68	HCC1806	TGFA	-0.805049126228156	0.5567	1.09517488598727e-68
chr2_70767164_70768767_CA_0.5549	-1.32567705318438	7.70424171780787e-101	HCC1806	TGFA	0.660321008025201	0.5549	1.26195688854311e-99
chr2_70241281_70258896_CA_0.5236	0.0359948667605376	7.79434364358235e-08	HCC1806	TGFA	-0.934788869721743	0.5236	8.76280344556767e-09
chr2_70596204_70617974_CA_0.5097	-0.877735415669634	1.47541762052668e-99	HCC1806	TGFA	0.773186829670742	0.5097	1.20635683329598e-98
chr2_70780088_70790050_CA_0.4484	0.0264200455820018	7.55846221210314e-05	HCC1806	TGFA	-0.861974049351234	0.4484	7.5670159254846e-06
chr2_70643662_70655668_CA_0.4108	-1.11872116055681	1.95093695875478e-102	HCC1806	TGFA	0.675741393534838	0.4108	9.12431116791794e-101
chr2_70316807_70317307_CA_0.4092	-0.136396326555405	4.38698432209275e-06	HCC1806	TGFA	0.63790444761119	0.4092	4.61854599951292e-07
chr2_70727271_70727771_CA_0.3990	-1.67350926082263	1.67482443469685e-100	HCC1806	TGFA	0.699755493887347	0.399	2.17582338026387e-99
chr2_70861824_70872269_CA_0.2571	0.0863115008388319	2.3539747001301e-21	HCC1806	TGFA	-0.944380109502738	0.2571	3.97676384593954e-22
chr2_70886404_70902384_CA_0.2467	0.13691718216274	1.4491926610801e-63	HCC1806	TGFA	-0.682122553063827	0.2467	8.51899185733675e-64
chr2_70293226_70304365_CA_0.2140	0.0842265148875656	1.77245310264147e-10	HCC1806	TGFA	-0.88814370359259	0.214	2.1946315763661e-11
chr2_70919745_70920245_CA_0.2105	0.144075071694773	8.70471578901849e-30	HCC1806	TGFA	-0.75608040201005	0.2105	1.839461853304e-30
chr2_70708538_70709569_CA_-0.1925	-0.175900940344166	8.36362915576657e-05	HCC1806	TGFA	0.88001500037501	-0.1925	8.35592288076946e-06
chr2_70281741_70282241_CA_-0.2329	-0.336309034561501	1.95860075427184e-54	HCC1806	TGFA	0.754514362859072	-0.2329	8.5417324426066e-55
chr5_115962530-115963880_CA_1.0000	0.404408170907819	7.90643039251193e-101	HCC1806	LVRN	-0.644846621165529	1	1.26635203294248e-99
chr5_115940976_115947632_CA_0.7805	-0.0350545781125851	6.11034586434549e-05	HCC1806	LVRN	0.437544438610965	0.7805	6.14620515125791e-06
chr5_115928505_115930536_CA_0.7574	-0.220430907164078	4.65303698699806e-45	HCC1806	LVRN	0.719137478436961	0.7574	1.51291204987877e-45
chr5_115530392_115532926_CA_0.6918	0.445185766958178	3.08177853877565e-101	HCC1806	LVRN	-0.594185854646366	0.6918	6.55142233819702e-100
chr5_115841340_115847749_CA_0.6690	0.201271425414967	6.4351105948222e-94	HCC1806	LVRN	-0.710644266106653	0.669	2.09584145743062e-93
chr5_116032047_116046804_CA_0.6231	-0.381432805824842	2.53894917608845e-76	HCC1806	LVRN	0.685676141903548	0.6231	2.35415894182618e-76
chr5_115873302_115873802_CA_0.5585	0.0482373766386936	0.00822318311372409	HCC1806	LVRN	-0.472807320183005	0.5585	0.000740904984964706
chr5_115544294_115551887_CA_0.5121	0.314894850952517	1.06400360287335e-91	HCC1806	LVRN	-0.706838670966774	0.5121	2.64130802968382e-91
chr5_115977926_115978426_CA_0.5069	0.460534158955537	3.22331423253404e-100	HCC1806	LVRN	-0.582230555763894	0.5069	3.55544234707331e-99
chr5_115601633_115602818_CA_0.4437	-0.654492693834223	6.64073849495569e-93	HCC1806	LVRN	0.714988374709368	0.4437	1.90773843523163e-92
chr5_115625521_115635101_CA_0.2762	0.1607375419731	8.55563501886835e-34	HCC1806	LVRN	-0.781456536413411	0.2762	2.0075123350459e-34
chr5_116137703_116138203_CA_0.2626	-0.066341708854666	0.856150048882532	HCC1806	LVRN	0.309448736218405	0.2626	0.0650314558577358
chr5_115657588_115658157_CA_0.1835	-0.721229109389874	4.27110558351342e-73	HCC1806	LVRN	0.755478886972174	0.1835	3.47520476927887e-73
chr5_116097319_116098106_CA_0.1814	0.187763259425833	1.40285335394471e-51	HCC1806	LVRN	-0.2259206480162	0.1814	5.56392997897729e-52
chr5_115888087_115888587_CA_0.1635	0.105110443333704	2.69038782979735e-24	HCC1806	LVRN	-0.816578414460362	0.1635	4.92586874885716e-25
chr5_115857754_115858254_CA_-0.2628	0.0134195293580768	0.26228440204261	HCC1806	LVRN	-0.433945848646216	-0.2628	0.0211015351037824
chr4_74357952-74377296_CA_1.0000	0.26877204755412	3.46767235708286e-63	HCC1806	EREG	-0.0459971499287482	1	2.01715308718481e-63
chr4_74408574_74456871_CA_0.7729	-0.265309670680493	1.00294804473295e-79	HCC1806	EREG	0.415237380934523	0.7729	1.09390727575522e-79
chr4_74654175_74683353_CA_0.6986	0.239893911347512	1.25604550661552e-92	HCC1806	EREG	-0.024105602640066	0.6986	3.47185730413346e-92
chr4_74056644_74057179_CA_0.5999	0.127674854653673	8.90937339605268e-27	HCC1806	EREG	-0.175597389934748	0.5999	1.73069156767211e-27
chr4_74033561_74045101_CA_0.5867	-0.119734180880276	5.15506591430062e-27	HCC1806	EREG	0.570197254931373	0.5867	1.01029413980078e-27
chr4_74157487_74158454_CA_0.5712	-0.180671186816836	2.01613162398064e-60	HCC1806	EREG	-0.0181639540988525	0.5712	1.061849012657e-60
chr4_74543911_74555596_CA_0.5665	-0.535081070505322	2.74797005261535e-88	HCC1806	EREG	0.562230555763894	0.5665	5.1490162923471e-88
chr4_74093001_74123558_CA_0.5659	-0.129056246314712	2.56515646112828e-81	HCC1806	EREG	0.188289207230181	0.5659	3.1209537476922e-81
chr4_74306602_74321075_CA_0.4989	0.206945025600051	8.50608585097794e-66	HCC1806	EREG	0.0219395484887122	0.4989	5.42580469401071e-66
chr4_74516368_74516868_CA_0.4943	-0.0461735518821009	5.71199868014026e-06	HCC1806	EREG	0.376659416485412	0.4943	5.98869503512362e-07
chr4_74529590_74532684_CA_0.4618	-0.0759819723260767	7.77882230656505e-05	HCC1806	EREG	0.627252681317033	0.4618	7.78229460051287e-06
chr4_74283539_74294023_CA_0.4479	-0.235749504520126	4.71614842549249e-48	HCC1806	EREG	0.316057901447536	0.4479	1.67962930052411e-48
chr4_74608523_74609023_CA_0.4356	-0.746000621428258	8.82168260273287e-98	HCC1806	EREG	0.226825170629266	0.4356	4.95889546585368e-97
chr4_74622970_74635901_CA_0.3733	-0.197185894517233	3.60479739137847e-84	HCC1806	EREG	0.47380784519613	0.3733	5.09034694257966e-84
chr4_74738672_74739172_CA_0.3459	0.0417018610488676	0.000174124052078644	HCC1806	EREG	0.0341918547963699	0.3459	1.71270814344493e-05
chr4_74207723_74231516_CA_0.2530	0.0289415438883027	5.26401536144126e-08	HCC1806	EREG	0.589870246756169	0.253	5.95184304599867e-09
chr4_74181154_74189622_CA_0.2221	0.0210199106133297	5.80018400568475e-06	HCC1806	EREG	0.473624840621016	0.2221	6.07951671699874e-07
chr4_74473199_74491083_CA_0.1881	0.236498392863537	1.717496981358e-86	HCC1806	EREG	0.0151788794719868	0.1881	2.800745758732e-86
chr4_74021580_74022080_CA_-0.1731	0.0332321135537781	0.0865382635137997	HCC1806	EREG	0.265190129753244	-0.1731	0.00724646666222877
chr4_74501493_74505972_CA_-0.3089	-1.20902398294609	1.45031656924479e-99	HCC1806	EREG	0.223733593339834	-0.3089	1.2026536015736e-98
chr4_138222112-138222612_CA_1.0000	0.0961687318538297	0.00277539598029508	HCC1806	SLC7A11	-0.198405460136503	1	0.000256343562343859
chr4_138235612-138242697_CA_1.0000	0.212716129801573	1.55921537979874e-61	HCC1806	SLC7A11	-0.791011775294382	1	8.49519305051016e-62
chr4_138053521_138054021_CA_0.3826	-0.640542781188849	5.60144603603576e-73	HCC1806	SLC7A11	0.669289732243306	0.3826	4.53554858358988e-73
chr4_137754847_137755528_CA_-0.1853	-0.966747024506371	1.99687154597832e-65	HCC1806	SLC7A11	0.725287632190805	-0.1853	1.25458651655308e-65
chr4_137993080_137999124_CA_-0.1953	0.414038808619268	1.25374745273812e-94	HCC1806	SLC7A11	-0.359788494712368	-0.1953	4.6684990612391e-94
chr7_48078315-48114606_CA_1.0000	-0.235780048617478	5.08554795941755e-50	HCC1806	UPP1	0.244338108452711	1	1.91687070855208e-50
chr7_48426773_48428100_CA_0.6740	-0.349904594676375	2.42742314025217e-29	HCC1806	UPP1	-0.0671656791419786	0.674	5.07454991321126e-30
chr7_47757823_47805596_CA_0.6459	-0.0647074938592554	1.25719924218874e-05	HCC1806	UPP1	0.626531163279082	0.6459	1.30152701637658e-06
chr7_48274445_48275031_CA_0.6030	-0.335111906093556	2.4300419264888e-16	HCC1806	UPP1	-0.0643786094652366	0.603	3.57841021172153e-17
chr7_48035266_48054239_CA_0.5135	-0.376450490529692	3.27991642199485e-91	HCC1806	UPP1	-0.0849876246906173	0.5135	7.79461259156914e-91
chr7_48244796_48252184_CA_0.4937	-0.303765513645802	4.18790107299958e-19	HCC1806	UPP1	0.600358508962724	0.4937	6.67837525332559e-20
chr7_47873641_47874147_CA_0.4696	-0.612708939222585	1.46750261331081e-31	HCC1806	UPP1	0.43339233480837	0.4696	3.24968915447906e-32
chr7_48298681_48307607_CA_0.4510	-0.295672329904261	6.56395142213494e-29	HCC1806	UPP1	0.557349433735843	0.451	1.35763564849984e-29
chr7_47991773_48000536_CA_0.4219	0.0525976835406267	6.12945446261068e-12	HCC1806	UPP1	-0.319105977649441	0.4219	7.94005213297413e-13
chr7_48139344_48155221_CA_0.4194	-0.228913444882729	9.32422849021165e-28	HCC1806	UPP1	-0.112753318832971	0.4194	1.85915588620561e-28
chr7_47905057_47905557_CA_0.4026	-0.0564283061829758	0.260225479588719	HCC1806	UPP1	-0.365274131853296	0.4026	0.0209503045437622
chr7_48366074_48366574_CA_0.3200	-0.637146795131033	7.36158426093684e-22	HCC1806	UPP1	0.828907222680567	0.32	1.26151603842938e-22
chr7_47964110_47979828_CA_0.3157	0.13534380966335	3.57956539706166e-31	HCC1806	UPP1	-0.0869556738918473	0.3157	7.84352600004867e-32
chr7_47846098_47853097_CA_0.3124	0.243665726374354	5.1727730004831e-61	HCC1806	UPP1	-0.0447866196654916	0.3124	2.77309415274522e-61
chr7_48459041_48459557_CA_0.3076	0.140945245654279	1.50319922107343e-05	HCC1806	UPP1	-0.319588989724743	0.3076	1.55111916099843e-06
chr7_48389904_48390404_CA_0.3026	-0.333710451552148	4.96582935513057e-25	HCC1806	UPP1	0.151716792919823	0.3026	9.24988903948177e-26
chr7_48168112_48183685_CA_0.2705	-0.204468171847181	9.07844497629876e-10	HCC1806	UPP1	0.493380334508363	0.2705	1.09554285305155e-10
chr7_48285310_48285810_CA_0.2377	-0.184735608530588	1.66241421793537e-05	HCC1806	UPP1	0.755816395409885	0.2377	1.71178401384787e-06
chr7_47817859_47828123_CA_0.2325	-0.0330434484013201	0.208089812255738	HCC1806	UPP1	0.555730893272332	0.2325	0.0169254344520905
chr7_48336980_48337480_CA_0.1757	-0.130504593643112	0.0210610640590354	HCC1806	UPP1	0.327297682442061	0.1757	0.00184738157780647
chr7_47926596_47951169_CA_-0.2260	0.226920208243574	3.73103981144117e-75	HCC1806	UPP1	-0.431014775369384	-0.226	3.26039808905439e-75
chr2_112784173-112825113_CA_1.0000	-1.13531491031376	1.11918644929843e-97	HCC1806	IL1A	0.64916822920573	1	6.26113427025892e-97
chr2_112836723_112837223_CA_0.6438	0.0438907057966031	0.0163294645293401	HCC1806	IL1A	0.14851121278032	0.6438	0.00144390561746261
chr2_112644365_112667139_CA_0.5811	0.105561738098242	4.1943017908897e-38	HCC1806	IL1A	-0.565523138078452	0.5811	1.10826408901118e-38
chr2_112541771_112542787_CA_0.3969	0.141321455702833	5.81493292588123e-36	HCC1806	IL1A	-0.431803795094877	0.3969	1.44658418193379e-36
chr2_112579143_112585137_CA_0.3597	0.0682767314539795	1.56441389495556e-14	HCC1806	IL1A	-0.392510312757819	0.3597	2.18797445606931e-15
chr2_112706161_112715704_CA_0.3429	-0.749995252362593	3.36507270538148e-100	HCC1806	IL1A	0.638993474836871	0.3429	3.67711772703573e-99
chr2_112920821_112942161_CA_0.3188	0.0365355037397318	4.99634012525191e-05	HCC1806	IL1A	-0.584105602640066	0.3188	5.04780886895071e-06
chr2_112763901_112765094_CA_0.2040	0.0605711684979998	0.000231111224160308	HCC1806	IL1A	-0.278519462986575	0.204	2.26012256769002e-05
chr2_112906301_112907048_CA_-0.1654	0.590806093175495	3.7494185757302e-20	HCC1806	IL1A	-0.538001950048751	-0.1654	6.14766721756556e-21
chr2_113111672_113138886_CA_-0.1907	0.205249437107237	4.47245292855368e-46	HCC1806	IL1A	-0.944035100877522	-0.1907	1.4953642936361e-46
chr2_113058393_113086065_CA_-0.2214	0.0438249217068076	7.2936755939137e-10	HCC1806	IL1A	-0.249483237080927	-0.2214	8.83448010394572e-11
chr2_113234129_113249542_CA_-0.2344	-0.225937371127319	7.21637015716808e-69	HCC1806	IL1A	0.417350933773344	-0.2344	5.09205579455381e-69
chr2_112725821_112737416_CA_-0.2452	-0.446625581624428	2.84791968535444e-80	HCC1806	IL1A	0.640226505662642	-0.2452	3.23600529068025e-80
chr2_112867816_112891877_CA_-0.3498	0.0284828087681399	2.07636766082778e-07	HCC1806	IL1A	-0.587273681842046	-0.3498	2.30182429923698e-08
chr2_112690750_112693425_CA_-0.3623	-0.241946564422449	3.87827294219944e-89	HCC1806	IL1A	0.686049651241281	-0.3623	7.72497582949747e-89
chr2_112679363_112679863_CA_-0.3793	-0.787081745793455	6.37475260668825e-62	HCC1806	IL1A	0.289205730143254	-0.3793	3.51746057752739e-62
chr5_53470049-53491196_CA_1.0000	-0.00135876539490748	0.0588971436381732	HCC1806	FST	0.498057451436286	1	0.00499955113526864
chr5_53151723_53173480_CA_0.3387	-0.444348025791753	6.15440262150792e-97	HCC1806	FST	0.908454211355284	0.3387	3.02347100148144e-96
chr5_53246102_53262802_CA_0.2887	0.0978728802204569	6.9488388108317e-28	HCC1806	FST	-0.799888997224931	0.2887	1.39050710266661e-28
chr5_53355260_53374081_CA_0.2756	-0.533799609589818	3.8827751044611e-73	HCC1806	FST	0.889396234905873	0.2756	3.16805641147682e-73
chr5_52987743_53009165_CA_0.2672	-0.683262614501859	1.74859002367538e-100	HCC1806	FST	0.792928823220581	0.2672	2.22227105243599e-99
chr5_53319209_53343747_CA_0.2393	-0.0859771416447199	3.9076849577681e-20	HCC1806	FST	0.474766369159229	0.2393	6.40177942864369e-21
chr5_53397724_53407815_CA_0.1838	-0.335861168500284	1.67769453272861e-72	HCC1806	FST	0.908572714317858	0.1838	1.34263985152982e-72
chr5_53601548_53602048_CA_0.1699	-0.68172480337131	1.1178498049352e-91	HCC1806	FST	0.926204155103878	0.1699	2.76324361292555e-91
chr19_29799709-29820463_CA_1.0000	0.420284201913942	3.79915266754378e-98	HCC1806	CCNE1	-0.140831020775519	1	2.24346044005986e-97
chr19_29872970_29879479_CA_0.8534	0.124467642094839	2.26916425153029e-24	HCC1806	CCNE1	-0.335066376659417	0.8534	4.16116066880429e-25
chr19_29759998_29760698_CA_0.8241	0.393887296531857	2.36449457013472e-99	HCC1806	CCNE1	-0.255565889147229	0.8241	1.8679853499147e-98
chr19_29662710_29695539_CA_0.8133	0.251531468012664	6.75486058221805e-97	HCC1806	CCNE1	0.026819170479262	0.8133	3.2771491494568e-96
chr19_29587510_29651132_CA_0.8079	0.151719158395129	6.17260866584145e-94	HCC1806	CCNE1	-0.00947873696842421	0.8079	2.0272887318259e-93
chr19_29857982_29860946_CA_0.7924	0.0592225172958938	1.54047377930733e-11	HCC1806	CCNE1	-0.584218105452636	0.7924	1.9717080930416e-12
chr19_29714860_29745748_CA_0.7855	-0.123329319542732	9.68954937833561e-57	HCC1806	CCNE1	0.0651241281032026	0.7855	4.52445336258572e-57
chr19_29831074_29846011_CA_0.7851	0.186118290286814	8.49913887884898e-84	HCC1806	CCNE1	0.0846051151278782	0.7851	1.17741439024712e-83
chr19_29941874_29942900_CA_0.7841	0.282236937182836	5.97884547317476e-92	HCC1806	CCNE1	0.0908302707567689	0.7841	1.52633095181259e-91
chr19_29528225_29528799_CA_0.7814	0.373857959911737	2.23978356695285e-98	HCC1806	CCNE1	0.0295642391059777	0.7814	1.40042968395501e-97
chr19_30029971_30030773_CA_0.7671	0.0212154393176151	0.239603931207127	HCC1806	CCNE1	-0.453366834170854	0.7671	0.0193647688815401
chr19_29514708_29515420_CA_0.7618	0.215444075806587	2.152603892645e-63	HCC1806	CCNE1	0.0532408310207755	0.7618	1.25780666845769e-63
chr19_29771799_29786651_CA_0.6911	0.0792339335408078	7.15698638974915e-08	HCC1806	CCNE1	-0.544998124953124	0.6911	8.06098031322911e-09
chr19_29576017_29577131_CA_0.5873	0.317144878745112	9.17501408752847e-92	HCC1806	CCNE1	-0.284618615465387	0.5873	2.30701621545319e-91
chr19_30227525_30228025_CA_0.5748	0.51956527384841	3.96284580704181e-100	HCC1806	CCNE1	-0.0586334658366459	0.5748	4.13700467783903e-99
chr19_29909363_29909863_CA_0.4849	0.166615427881132	1.75767933410895e-46	HCC1806	CCNE1	-0.138856971424286	0.4849	5.96031550775102e-47
chr19_29966772_29967272_CA_0.4813	0.27773248962898	1.24897130782845e-83	HCC1806	CCNE1	0.0803765094127353	0.4813	1.70998165461982e-83
chr19_29925406_29925906_CA_0.4176	0.497481781553866	2.16897720547596e-100	HCC1806	CCNE1	-0.100124503112578	0.4176	2.64168247494636e-99
chr19_30063755_30064255_CA_0.3511	-0.942652226532095	8.40842611330046e-80	HCC1806	CCNE1	0.14172804320108	0.3511	9.27482464282198e-80
chr10_4941455-4963628_CA_1.0000	0.335686614122047	1.36306960410642e-94	HCC1806	AKR1C1	0.0364539113477837	1	5.04345105983768e-94
chr10_5071133_5079265_CA_0.4381	-0.423123354525502	1.00444492419025e-91	HCC1806	AKR1C1	0.211074776869422	0.4381	2.50944184514124e-91
chr10_4704078_4704851_CA_0.3713	-1.17059762736232	8.83292322740869e-99	HCC1806	AKR1C1	0.0355598889972249	0.3713	6.03955868483244e-98
chr10_5003514_5054536_CA_0.3472	0.105577048309776	1.19064861022152e-48	HCC1806	AKR1C1	0.165583139578489	0.3472	4.3126771080015e-49
chr10_4883234_4883734_CA_0.2549	-0.311038922147225	7.69393944525946e-56	HCC1806	AKR1C1	0.340903022575564	0.2549	3.50581481596595e-56
chr10_4909053_4919891_CA_0.2459	0.2958137914602	2.90434814278894e-99	HCC1806	AKR1C1	0.0718622965574139	0.2459	2.19085601291116e-98
chr10_5109539_5110039_CA_0.1945	0.331218217742076	2.26169089952422e-96	HCC1806	AKR1C1	0.117688442211055	0.1945	1.04110946347578e-95
chr10_4865987_4868014_CA_0.1845	0.0660569378406264	1.982418869053e-08	HCC1806	AKR1C1	-0.780067501687542	0.1845	2.28003848522949e-09
chr10_4981755_4985394_CA_-0.1788	-0.200441937350537	2.44556200019719e-76	HCC1806	AKR1C1	-0.00843171079276982	-0.1788	2.2693683450712e-76
chr10_4637987_4638487_CA_-0.1981	-0.173073020941339	1.35799739574226e-08	HCC1806	AKR1C1	-0.146252156303908	-0.1981	1.5703689040795e-09
chr10_4802675_4827062_CA_-0.2909	0.119679889475356	6.93095572972812e-65	HCC1806	AKR1C1	0.0625140628515713	-0.2909	4.26741638479067e-65
chr10_4595734_4596427_CA_-0.3841	-0.0146603821873625	0.0161142481324814	HCC1806	AKR1C1	-0.100916522913073	-0.3841	0.00142498323265953
chr10_4527467_4549640_CA_-0.4063	-0.463342284790916	2.35575770431844e-81	HCC1806	AKR1C1	0.20779119477987	-0.4063	2.87816403858985e-81
chr10_4763903_4782300_CA_-0.4486	-0.90621201558619	1.89024477994879e-86	HCC1806	AKR1C1	0.303277581939549	-0.4486	3.06110135817799e-86
